Participant ID,group
61441f40-8623-4e17-98d2-6a0f9cccb0d5,31
ea089aba-9aaa-4354-a796-60902a8981d4,36
19243afe-61b7-4223-87fd-73438a74fe14,32
b0026ef7-ba01-4eea-b1ff-066dc3b1f144,28
7d0554ec-ae3a-4ede-bf7a-8035015a1de2,34
f1faf41c-98a2-42e8-96a4-c3461b727c87,0
fda3cb4b-83b9-4e1b-ac35-b52f9d615295,14
fc40ae7a-9fa1-4b29-bfd3-4478d9381b2a,35
fb112e36-2489-4b75-96bb-fcb121bfc33c,7
46fbbed5-fb2d-43df-9508-d7c6b170de3d,6
42cdeb48-4495-45b1-bfa5-c5fe4d6051e6,17
8eb38038-6d0f-4060-866d-bd73f7a37ebe,25
0c5c03e0-9e82-4bb9-9da0-9b90e328d34d,18
c6c67c09-6cc0-4a36-a7fb-3c83760b6454,25
015e98ac-b181-4d51-a7af-3b13258e2083,6
06f36de3-e15c-4553-9479-67d1a5d301dc,22
3e89fbe6-87da-4267-8232-10ce5051fa51,1
a2a05549-c87f-4aba-8a86-dba6aeee00f2,13
8491a3f1-b3cf-4609-84fc-fb88c04c73ae,9
3d7242ad-9df1-4bc9-8667-2327ce740ab5,9
6d4911c3-6583-4e42-b2d0-0a82b306bacf,10
694ae313-9a4f-4ab3-805d-9d112a188b8a,0
26b1851e-9337-4d88-90bf-bcb16c7263ca,31
39e67933-e479-4206-80dc-1dbe99f325ca,35
13f90368-9408-4512-8620-5e3d4637aae0,19
6c79697c-f19e-461b-8a65-43fabbdce390,3
9526b8b9-9b5b-4afb-87f1-71fd4ce761ce,24
efa0e9d7-af24-4373-93b4-f11d537c70b8,36
e83b356a-4ec6-4f88-a5c5-fa090d6b23cd,7
3e64b016-245b-484b-8b2f-a786b859f9f6,4
818d2aa5-96d0-4f38-b403-cea90f6cc193,11
35125b35-4b10-4143-98bd-7054d7c580e2,11
b301dc33-f461-4f9d-b479-eeba7ee3eea8,14
c1878b75-7160-4707-b3e3-386459160a0c,0
db5f7e77-cffc-448a-a94a-cf6bbaccf921,10
35a4448d-fa9a-400b-8d08-d9f49aa1f39d,33
af95d5fd-6018-4c6c-82e7-a834f664960e,17
e6035438-ff2f-4926-8fd0-d2e629c38734,13
b198dff6-440f-4525-a380-6fe1b04effcc,31
6de051e8-1f2e-410b-a46f-01936ea2b7b5,32
cb25a8ed-b86c-43bd-bac0-0a7707cc8660,30
19d12f8a-bd94-4ea6-a1f9-eb0b08726e4c,11
db656adb-62ec-4c1d-b8bc-76c24a306430,7
18cdd409-712d-4813-93c7-b5f9e5267ebe,6
fee145ef-cde6-43d0-af8c-d12d2210ff86,27
cc56481c-4173-4252-a76f-353434c72442,24
867771ff-2e30-496d-8b30-af1e0ce47798,4
00eb5075-abd9-4251-b7c8-c22dbbd9386f,32
81503af7-2300-4ba5-83c5-6fa629174f90,18
06ae3144-3871-4d85-872e-0375b1aeefd4,28
bb69f629-f6b0-4e4f-a52c-d4e948786543,32
6879d900-5418-4612-a5bd-fdd6dafe0d03,6
3812af2a-58ba-46bc-b152-549cef7e8c95,19
45a34eaf-cf86-4249-914f-b5f24d904e8a,20
fc384a2f-843f-4dfa-b7d4-05536a9051a0,6
7a77cdcd-6331-4c80-95a1-8de80293f9d8,3
7d6a7d8c-0eab-4f75-b715-50cbc36f0151,16
b1a01663-d54d-4e72-abc7-d6ea607f5a8a,5
a1921c52-c61e-49e8-8ed1-410e1097f685,30
4718f846-4a18-4992-ba55-3d0b46dd398c,8
b277f210-53b5-4a18-963d-1e453febb121,27
850bc58b-9075-4758-8d47-ee5b2485e84e,29
c681bb76-848d-49a3-aa7f-8a9dfb512fbc,2
19faf9df-fd92-45c6-b855-ad51d97a15c3,21
f7a06b51-1809-4f90-98dd-be0dff853a95,26
be657b32-a744-4083-8001-8898a810bc02,21
aeb0f599-fd33-4c92-b535-a57694b34a2c,12
2c88b1d5-0846-43ef-844c-8b6b7c848706,19
0d5a2d3b-53f7-4319-816d-f2ce6d9c45bc,1
26d0df27-931b-4909-abc8-3e3145e64719,5
e7a232a7-8ae0-427d-a21e-b482b50cf012,23
4319bd7c-5fc3-4b5d-94d7-a5da83e13090,17
79acc03a-10b0-406f-affe-60a818412228,7
c3d137c4-51c2-4392-a87f-d4e60dc34a68,36
acccd161-44d8-4348-a405-23d1db6e7524,3
3e3e2409-e001-4777-a280-66d4d0e2c0c6,16
15537993-db43-4f07-aab1-76369c7a2d7f,5
10192602-55d8-4851-8ee8-774cee271021,6
86754b8d-9990-48ca-9bba-b80fa9cd6d69,1
0e0768f5-1f2a-4a7d-93a0-73ca62117f3b,18
bdd87eba-ec32-45dc-a094-df20939c565e,34
2200510a-7f6d-4c67-8774-391e1822ef35,30
faefb80c-2bf0-46a3-b601-fa163d323618,7
47e62906-5e1b-4d18-a6c6-5eef7473bf3a,25
